sample	reference_genome	project	weighted_mean_cov	weighted_detection	total_length
BGS_SAMN15782729_7_2018_05_27	HIMB2204	BGS	12.3354574849015	0.8583636151399563	1249462
BGS_SAMN15782730_7_2018_05_27	HIMB2104	BGS	10.54108209024583	0.9130302522521626	1205064
BGS_SAMN15782736_7_2018_05_28	HIMB1437	BGS	10.9	0.8753000000000001	1221307
BGS_SAMN15782736_7_2018_05_28	HIMB2104	BGS	15.635739985594125	0.9365638202618284	1205064
BGS_SAMN15782736_7_2018_05_28	HIMB2200	BGS	12.277567211309554	0.915922267210154	1211436
BGS_SAMN15782740_7_2018_05_28	HIMB1402	BGS	11.992062685337377	0.905452899099168	1177245
BGS_SAMN15782740_7_2018_05_28	HIMB1437	BGS	13.26	0.8959	1221307
BGS_SAMN15782740_7_2018_05_28	HIMB2104	BGS	18.444195329044764	0.9440286221312728	1205064
BGS_SAMN15782740_7_2018_05_28	HIMB2200	BGS	15.105763508678956	0.9377157674033132	1211436
BGS_SAMN15782740_7_2018_05_28	HIMB2204	BGS	11.1154574849015	0.8491520828964787	1249462
BGS_SAMN15782742_7_2018_05_28	HIMB2104	BGS	11.100777630067782	0.9072456457914267	1205064
BGS_SAMN15782745_3_2018_05_29	HIMB1402	BGS	18.63346091425319	0.9332127325238162	1177245
BGS_SAMN15782745_3_2018_05_29	HIMB1437	BGS	20.36	0.9159	1221307
BGS_SAMN15782745_3_2018_05_29	HIMB2104	BGS	28.078075230859103	0.9553385782829792	1205064
BGS_SAMN15782745_3_2018_05_29	HIMB2200	BGS	22.90522017696354	0.9602070071386356	1211436
BGS_SAMN15782745_3_2018_05_29	HIMB2204	BGS	16.583053546246305	0.88027725885221	1249462
BGS_SAMN15782745_3_2018_05_29	HIMB2250	BGS	10.34	0.8407999999999999	1330391
BGS_SAMN15782745_3_2018_05_29	RS40	BGS	10.21	0.8826	1378905
BGS_SAMN15782748_7_2018_05_29	HIMB1437	BGS	10.1	0.8723999999999998	1221307
BGS_SAMN15782748_7_2018_05_29	HIMB2104	BGS	13.981637049982409	0.9324431725617892	1205064
BGS_SAMN15782748_7_2018_05_29	HIMB2200	BGS	11.288185933883424	0.9121665718205502	1211436
BGS_SAMN15782749_7_2018_05_29	HIMB2104	BGS	12.001608225787178	0.9251415626887868	1205064
BGS_SAMN15782753_7_2018_05_30	HIMB2104	BGS	12.59155232419191	0.924466473813839	1205064
BGS_SAMN15782753_7_2018_05_30	HIMB2200	BGS	10.01233225766776	0.8978484061890187	1211436
BGS_SAMN15782757_7_2018_05_30	HIMB2104	BGS	10.257002466259053	0.8936978469193337	1205064
BGS_SAMN15782759_7_2018_05_31	HIMB2104	BGS	10.502227241872632	0.9177911982268162	1205064
BGS_SAMN15782760_7_2018_05_31	HIMB1402	BGS	12.217032789266463	0.9012083333545692	1177245
BGS_SAMN15782760_7_2018_05_31	HIMB1437	BGS	13.61	0.8978	1221307
BGS_SAMN15782760_7_2018_05_31	HIMB2104	BGS	18.844760352977104	0.9443767310283936	1205064
BGS_SAMN15782760_7_2018_05_31	HIMB2200	BGS	15.165256100198444	0.9351254730749292	1211436
BGS_SAMN15782760_7_2018_05_31	HIMB2204	BGS	11.014726554308975	0.8475894949186131	1249462
BGS_SAMN15782764_7_2018_05_31	HIMB2104	BGS	10.632673106158675	0.9051907432302352	1205064
BGS_SAMN15782765_7_2018_05_31	HIMB1402	BGS	11.192136809245314	0.8689891497521757	1177245
BGS_SAMN15782765_7_2018_05_31	HIMB1437	BGS	12.56	0.8618000000000001	1221307
BGS_SAMN15782765_7_2018_05_31	HIMB2104	BGS	16.150065166663346	0.9239628950827508	1205064
BGS_SAMN15782765_7_2018_05_31	HIMB2200	BGS	13.181024782902275	0.8905334979313806	1211436
BGS_SAMN15782770_7_2018_06_01	HIMB1437	BGS	10.09	0.8615	1221307
BGS_SAMN15782770_7_2018_06_01	HIMB2104	BGS	14.318686094680448	0.933933181474179	1205064
BGS_SAMN15782770_7_2018_06_01	HIMB2200	BGS	11.278952204656292	0.9033340083751844	1211436
BGS_SAMN15782772_7_2018_06_01	HIMB1437	BGS	10.91	0.8731	1221307
BGS_SAMN15782772_7_2018_06_01	HIMB2104	BGS	15.549026483240723	0.9356499242363892	1205064
BGS_SAMN15782772_7_2018_06_01	HIMB2200	BGS	12.090466375029305	0.9101323123136508	1211436
BGS_SAMN15782773_7_2018_06_01	HIMB1402	BGS	10.948858417746518	0.8818065494438286	1177245
BGS_SAMN15782773_7_2018_06_01	HIMB1437	BGS	12.02	0.8767	1221307
BGS_SAMN15782773_7_2018_06_01	HIMB2104	BGS	17.374598710110003	0.9385411521711712	1205064
BGS_SAMN15782773_7_2018_06_01	HIMB2200	BGS	13.479148033738472	0.9150283299324108	1211436
BGS_SAMN15782773_7_2018_06_01	RS40	BGS	12.34	0.8895000000000001	1378905
BGS_SAMN15782776_7_2018_06_02	HIMB2104	BGS	10.730029781820717	0.9080968495449204	1205064
BGS_SAMN15782779_3_2018_06_02	HIMB2104	BGS	11.472044137904708	0.9162706657073816	1205064
BGS_SAMN15782851_7_2016_03_31	HIMB1436	BGS	10.18076611969136	0.8813715175110155	1208525
BGS_SAMN15782851_7_2016_03_31	HIMB2104	BGS	13.413289225302556	0.9363983185955268	1205064
BGS_SAMN15782851_7_2016_03_31	HIMB2200	BGS	10.236513193433249	0.893049112128086	1211436
BGS_SAMN15782852_7_2016_04_01	HIMB2104	BGS	12.783898498337017	0.934716469830648	1205064
BGS_SAMN15782858_7_2016_04_01	HIMB2104	BGS	12.349673324404346	0.9302763829141024	1205064
BGS_SAMN15782862_7_2016_04_02	HIMB2104	BGS	10.15138880922507	0.9149922785013908	1205064
BGS_SAMN15782865_7_2016_04_02	HIMB1402	BGS	16.918297771491915	0.9267201485672056	1177245
BGS_SAMN15782865_7_2016_04_02	HIMB1436	BGS	14.9785469556691	0.9022826690387042	1208525
BGS_SAMN15782865_7_2016_04_02	HIMB1437	BGS	18.42	0.9139000000000002	1221307
BGS_SAMN15782865_7_2016_04_02	HIMB2104	BGS	27.252517866271003	0.9685891554307487	1205064
BGS_SAMN15782865_7_2016_04_02	HIMB2187	BGS	10.00213139098693	0.819319660537958	1188940
BGS_SAMN15782865_7_2016_04_02	HIMB2200	BGS	20.77512442770398	0.95292119699266	1211436
BGS_SAMN15782865_7_2016_04_02	HIMB2204	BGS	15.385879778656731	0.8892513790735532	1249462
BGS_SAMN15782865_7_2016_04_02	HIMB2226	BGS	10.150005061776298	0.8534090225324469	1193257
BGS_SAMN15782866_7_2016_04_02	HIMB1402	BGS	10.48238178119253	0.8829671659680015	1177245
BGS_SAMN15782866_7_2016_04_02	HIMB1437	BGS	11.56	0.8744	1221307
BGS_SAMN15782866_7_2016_04_02	HIMB2104	BGS	17.136491281790843	0.9449186907085432	1205064
BGS_SAMN15782866_7_2016_04_02	HIMB2200	BGS	12.949546870986168	0.9176436028812088	1211436
BGS_SAMN15782867_7_2016_04_03	HIMB2104	BGS	12.851039716562772	0.92723462214455	1205064
BGS_SAMN15782868_7_2016_04_03	HIMB2104	BGS	12.069608503780712	0.9279081950004316	1205064
BGS_SAMN15782869_7_2016_04_03	HIMB2104	BGS	14.574397168947044	0.9376419732064024	1205064
BGS_SAMN15782869_7_2016_04_03	HIMB2200	BGS	11.132244673759075	0.9037586901000136	1211436
BGS_SAMN15782870_7_2016_04_03	HIMB2104	BGS	11.08602814124395	0.9178223924206516	1205064
BGS_SAMN15782871_7_2016_04_04	HIMB2104	BGS	12.090061570173866	0.9221734733590912	1205064
BGS_SAMN15782877_7_2016_04_04	HIMB2104	BGS	11.623599247840778	0.9248210470149304	1205064
BGS_SAMN15782881_7_2016_04_05	HIMB1402	BGS	20.146171170826804	0.9338922383191264	1177245
BGS_SAMN15782881_7_2016_04_05	HIMB1436	BGS	19.21979236573509	0.9101802372313358	1208525
BGS_SAMN15782881_7_2016_04_05	HIMB1437	BGS	22.07	0.9172	1221307
BGS_SAMN15782881_7_2016_04_05	HIMB2104	BGS	32.60789675901032	0.968608603692418	1205064
BGS_SAMN15782881_7_2016_04_05	HIMB2187	BGS	11.767423721970832	0.8118072876680067	1188940
BGS_SAMN15782881_7_2016_04_05	HIMB2200	BGS	25.03350712806949	0.9570352707035288	1211436
BGS_SAMN15782881_7_2016_04_05	HIMB2204	BGS	18.43787759051496	0.8868198687114934	1249462
BGS_SAMN15782881_7_2016_04_05	HIMB2226	BGS	12.520830575475358	0.8618181052363405	1193257
BGS_SAMN15782882_7_2016_04_05	HIMB1402	BGS	21.74032837684594	0.9358368958033376	1177245
BGS_SAMN15782882_7_2016_04_05	HIMB1436	BGS	21.17687136534205	0.9127388524854678	1208525
BGS_SAMN15782882_7_2016_04_05	HIMB1437	BGS	23.5	0.9235	1221307
BGS_SAMN15782882_7_2016_04_05	HIMB2104	BGS	35.046217694661856	0.9720202544429176	1205064
BGS_SAMN15782882_7_2016_04_05	HIMB2187	BGS	13.33037932948677	0.8247048825003784	1188940
BGS_SAMN15782882_7_2016_04_05	HIMB2200	BGS	26.69019693529002	0.9501191263921496	1211436
BGS_SAMN15782882_7_2016_04_05	HIMB2204	BGS	19.7588196679851	0.8960370315383742	1249462
BGS_SAMN15782882_7_2016_04_05	HIMB2226	BGS	14.0010576430727	0.8682082455833069	1193257
BGS_SAMN15782882_7_2016_04_05	HIMB2250	BGS	10.43	0.8601	1330391
BGS_SAMN15782883_7_2016_04_05	HIMB1437	BGS	10.39	0.8678999999999999	1221307
BGS_SAMN15782883_7_2016_04_05	HIMB2104	BGS	15.404873376019864	0.939365363499366	1205064
BGS_SAMN15782883_7_2016_04_05	HIMB2200	BGS	11.812801562608342	0.9065378529034964	1211436
BGS_SAMN15782885_7_2016_04_05	HIMB1402	BGS	12.624906796801008	0.9023214910235338	1177245
BGS_SAMN15782885_7_2016_04_05	HIMB1436	BGS	12.327332519889948	0.8863247461161333	1208525
BGS_SAMN15782885_7_2016_04_05	HIMB1437	BGS	13.920000000000002	0.8915000000000001	1221307
BGS_SAMN15782885_7_2016_04_05	HIMB2104	BGS	20.822703922779205	0.9582643459600486	1205064
BGS_SAMN15782885_7_2016_04_05	HIMB2200	BGS	15.7642583750194	0.9287595948114468	1211436
BGS_SAMN15782885_7_2016_04_05	HIMB2204	BGS	11.552068194150763	0.8504996195162399	1249462
BGS_SAMN15782886_7_2016_04_06	HIMB2104	BGS	12.299604600253597	0.9159814925182396	1205064
BGS_SAMN15782887_7_2016_04_06	HIMB1402	BGS	12.56677599310254	0.8946782465841859	1177245
BGS_SAMN15782887_7_2016_04_06	HIMB1436	BGS	10.79757873672452	0.8734368355971122	1208525
BGS_SAMN15782887_7_2016_04_06	HIMB1437	BGS	13.64	0.8913000000000001	1221307
BGS_SAMN15782887_7_2016_04_06	HIMB2104	BGS	20.195957832944973	0.9533595841382698	1205064
BGS_SAMN15782887_7_2016_04_06	HIMB2200	BGS	15.46083787571114	0.931414616455182	1211436
BGS_SAMN15782887_7_2016_04_06	HIMB2204	BGS	11.451997811858224	0.8470730359146577	1249462
BGS_SAMN15782888_7_2016_04_06	HIMB1402	BGS	14.468089937948344	0.9124642703090692	1177245
BGS_SAMN15782888_7_2016_04_06	HIMB1436	BGS	13.075686560062888	0.8895299844852197	1208525
BGS_SAMN15782888_7_2016_04_06	HIMB1437	BGS	15.66	0.8988	1221307
BGS_SAMN15782888_7_2016_04_06	HIMB2104	BGS	23.29964845850511	0.9570353673331872	1205064
BGS_SAMN15782888_7_2016_04_06	HIMB2200	BGS	17.942158898035057	0.9376646720916334	1211436
BGS_SAMN15782888_7_2016_04_06	HIMB2204	BGS	13.188256609644792	0.8663961004016129	1249462
BGS_SAMN15782889_7_2016_04_06	HIMB2104	BGS	12.729531091294737	0.9309304075966088	1205064
BGS_SAMN15782897_7_2016_04_07	HIMB1436	BGS	13.403307404315177	0.8510840661632982	1208525
BGS_SAMN15782897_7_2016_04_07	HIMB1437	BGS	10.78	0.8221	1221307
BGS_SAMN15782897_7_2016_04_07	HIMB2104	BGS	15.852490075215922	0.90035534270379	1205064
BGS_SAMN15782897_7_2016_04_07	HIMB2200	BGS	12.494479201542632	0.8732724812536528	1211436
BGS_SAMN15782898_7_2016_04_07	HIMB2104	BGS	11.261653239164062	0.8798243691621358	1205064
BGS_SAMN15782906_7_2016_04_09	RS40	BGS	13.88	0.875	1378905
BGS_SAMN15782908_7_2016_04_09	RS40	BGS	16.8	0.8877999999999999	1378905
BGS_SAMN15782909_7_2016_04_09	HIMB2104	BGS	12.51391962086661	0.9089630467759388	1205064
BGS_SAMN15782909_7_2016_04_09	RS40	BGS	23.97	0.9083	1378905
BGS_SAMN15782911_7_2016_04_09	HIMB2104	BGS	13.789937057284924	0.8956542673252209	1205064
BGS_SAMN15782911_7_2016_04_09	HIMB2200	BGS	10.489012836451948	0.8458541458566528	1211436
BGS_SAMN15782911_7_2016_04_09	RS40	BGS	22.96	0.8999	1378905
BGS_SAMN15782914_7_2016_04_10	RS40	BGS	12.43	0.8949	1378905
BGS_SAMN15782917_7_2016_04_10	RS40	BGS	11.38	0.8913	1378905
BGS_SAMN15782918_7_2016_04_10	RS40	BGS	10.73	0.8862	1378905
BGS_SAMN15782919_7_2016_04_10	RS40	BGS	11.27	0.8917	1378905
BGS_SAMN15782922_7_2016_04_10	RS40	BGS	15.05	0.9002	1378905
BGS_SAMN15782924_7_2016_04_11	RS40	BGS	11.95	0.8954	1378905
BGS_SAMN15782925_7_2016_04_11	RS40	BGS	11.1	0.8909	1378905
BGS_SAMN15782926_7_2016_04_11	RS40	BGS	11.42	0.8889999999999999	1378905
BGS_SAMN15782928_7_2016_04_11	RS40	BGS	11.12	0.8889999999999999	1378905
BGS_SAMN15782930_7_2016_04_12	HIMB2104	BGS	12.267381032874605	0.9164183325532916	1205064
BGS_SAMN15782930_7_2016_04_12	RS40	BGS	12.91	0.8911	1378905
BGS_SAMN15782931_7_2016_04_12	HIMB1402	BGS	10.463682666734622	0.8782024806221305	1177245
BGS_SAMN15782931_7_2016_04_12	HIMB1436	BGS	10.135702904946111	0.8701358524316831	1208525
BGS_SAMN15782931_7_2016_04_12	HIMB1437	BGS	11.62	0.8733	1221307
BGS_SAMN15782931_7_2016_04_12	HIMB2104	BGS	17.276174867061002	0.938234444643604	1205064
BGS_SAMN15782931_7_2016_04_12	HIMB2200	BGS	13.236067432452066	0.9185457244130106	1211436
BGS_SAMN15782931_7_2016_04_12	RS40	BGS	16.66	0.9024	1378905
BGS_SAMN15782932_7_2016_04_12	HIMB2104	BGS	13.373397968904555	0.9210035325094768	1205064
BGS_SAMN15782932_7_2016_04_12	HIMB2200	BGS	10.424108239477777	0.9062038990916566	1211436
BGS_SAMN15782932_7_2016_04_12	RS40	BGS	11.13	0.8884000000000001	1378905
BGS_SAMN15782933_7_2016_04_12	HIMB1402	BGS	10.030195836890368	0.8730603748582496	1177245
BGS_SAMN15782933_7_2016_04_12	HIMB1437	BGS	11.03	0.8719999999999999	1221307
BGS_SAMN15782933_7_2016_04_12	HIMB2104	BGS	16.58255178978046	0.93547614666109	1205064
BGS_SAMN15782933_7_2016_04_12	HIMB2200	BGS	12.77343445101516	0.9167638243951806	1211436
BGS_SAMN15782933_7_2016_04_12	RS40	BGS	13.230000000000002	0.8946	1378905
BGS_SAMN15782936_7_2016_04_12	HIMB2104	BGS	13.344344029030824	0.9112982470640564	1205064
BGS_SAMN15782936_7_2016_04_12	HIMB2200	BGS	10.212662799520569	0.8819483013547559	1211436
BGS_SAMN15782936_7_2016_04_12	RS40	BGS	12.32	0.8817	1378905
BGS_SAMN15782946_7_2016_04_14	HIMB1402	BGS	10.21088246626658	0.8854787126723833	1177245
BGS_SAMN15782946_7_2016_04_14	HIMB1436	BGS	11.307684217041436	0.8856224809581927	1208525
BGS_SAMN15782946_7_2016_04_14	HIMB1437	BGS	11.23	0.8779	1221307
BGS_SAMN15782946_7_2016_04_14	HIMB2104	BGS	16.485749835693372	0.938074340035052	1205064
BGS_SAMN15782946_7_2016_04_14	HIMB2200	BGS	12.647290429704912	0.9206903317220224	1211436
BGS_SAMN15782952_7_2016_04_14	RS40	BGS	11.53	0.8878999999999999	1378905
BGS_SAMN15782953_7_2016_04_14	RS40	BGS	16.42	0.8983999999999999	1378905
BGS_SAMN15782955_7_2016_04_14	FZCC0015	BGS	10.16	0.8093	1364101
BGS_SAMN15782955_7_2016_04_14	HIMB1402	BGS	12.800132759960755	0.9168470167212432	1177245
BGS_SAMN15782955_7_2016_04_14	HIMB1436	BGS	13.676316360853106	0.8951723774849506	1208525
BGS_SAMN15782955_7_2016_04_14	HIMB1437	BGS	13.9	0.902	1221307
BGS_SAMN15782955_7_2016_04_14	HIMB1456	BGS	10.413490813645328	0.8553797396801895	1353489
BGS_SAMN15782955_7_2016_04_14	HIMB2104	BGS	20.43008431917309	0.9521509763796778	1205064
BGS_SAMN15782955_7_2016_04_14	HIMB2200	BGS	15.90597526646063	0.9397705557701768	1211436
BGS_SAMN15782955_7_2016_04_14	HIMB2204	BGS	11.953362183083598	0.8551433659447026	1249462
BGS_SAMN15782955_7_2016_04_14	HIMB2250	BGS	12.34	0.8711	1330391
BGS_SAMN15782955_7_2016_04_14	HIMB2305	BGS	13.068476413879493	0.762887300766205	1366736
BGS_SAMN15782955_7_2016_04_14	RS40	BGS	34.79	0.9182	1378905
BGS_SAMN15782956_7_2016_04_15	HIMB2104	BGS	13.913621732953604	0.9303259135614376	1205064
BGS_SAMN15782956_7_2016_04_15	HIMB2200	BGS	10.709058914214204	0.904971084811744	1211436
BGS_SAMN15782956_7_2016_04_15	RS40	BGS	17.19	0.9045	1378905
BGS_SAMN15782957_7_2016_04_15	FZCC0015	BGS	10.65	0.8219	1364101
BGS_SAMN15782957_7_2016_04_15	HIMB123	BGS	10.389294395285573	0.8226302692948799	1271840
BGS_SAMN15782957_7_2016_04_15	RS40	BGS	15.19	0.9088	1378905
BGS_SAMN15782958_7_2016_04_15	FZCC0015	BGS	12.79	0.8282999999999999	1364101
BGS_SAMN15782958_7_2016_04_15	HIMB058	BGS	16.59783927838149	0.7857468866569989	1115049
BGS_SAMN15782958_7_2016_04_15	HIMB123	BGS	12.609926556249214	0.8365085718329349	1271840
BGS_SAMN15782958_7_2016_04_15	RS40	BGS	18.98	0.9117	1378905
BGS_SAMN15782960_7_2016_04_15	FZCC0015	BGS	14.11	0.835	1364101
BGS_SAMN15782960_7_2016_04_15	HIMB058	BGS	11.034222915943603	0.7586009388825066	1115049
BGS_SAMN15782960_7_2016_04_15	HIMB123	BGS	14.085468631353	0.8440272296829789	1271840
BGS_SAMN15782960_7_2016_04_15	HIMB1436	BGS	14.234081966694935	0.8981581830744089	1208525
BGS_SAMN15782960_7_2016_04_15	HIMB1456	BGS	10.929154383160853	0.8497124894107008	1353489
BGS_SAMN15782960_7_2016_04_15	HIMB2104	BGS	12.52840674769141	0.9253042868262598	1205064
BGS_SAMN15782960_7_2016_04_15	HIMB2250	BGS	11.96	0.8599000000000001	1330391
BGS_SAMN15782960_7_2016_04_15	HIMB83	BGS	11.12	0.795	1395997
BGS_SAMN15782960_7_2016_04_15	RS40	BGS	20.96	0.9131	1378905
BGS_SAMN15782961_7_2016_04_15	RS40	BGS	10.22	0.8885000000000001	1378905
BGS_SAMN15782962_7_2016_04_15	HIMB1436	BGS	12.147511296828778	0.8879917884197679	1208525
BGS_SAMN15782962_7_2016_04_15	HIMB2104	BGS	11.024960724077726	0.9091686321224434	1205064
BGS_SAMN15782962_7_2016_04_15	RS40	BGS	12.95	0.8981999999999999	1378905
BGS_SAMN15782963_7_2016_04_15	HIMB1436	BGS	13.021973482716534	0.89132414861091	1208525
BGS_SAMN15782963_7_2016_04_15	HIMB2104	BGS	12.059083172346032	0.9184069732395956	1205064
BGS_SAMN15782963_7_2016_04_15	RS40	BGS	13.75	0.9027	1378905
BGS_SAMN15782966_7_2016_04_16	HIMB2104	BGS	10.79505337558835	0.9113518226417848	1205064
BGS_SAMN15782966_7_2016_04_16	RS40	BGS	22.87	0.9061	1378905
BGS_SAMN15782967_7_2016_04_16	HIMB1436	BGS	10.511799857512257	0.8767652172689848	1208525
BGS_SAMN15783008_7_2016_04_21	RS40	BGS	13.82	0.8914	1378905
BGS_SAMN15783037_5_2014_09_20	HIMB2104	BGS	11.04169530995864	0.9232543459102588	1205064
BGS_SAMN15783040_5_2014_09_23	HIMB2104	BGS	11.098356574422604	0.9192268108581784	1205064
BGS_SAMN15783061_5_2014_10_03	HIMB1436	BGS	11.113691451976582	0.8727245511180985	1208525
BGS_SAMN15783061_5_2014_10_03	HIMB2104	BGS	10.638147294251592	0.9132840102268428	1205064
BGS_SAMN15783062_5_2014_10_03	HIMB1402	BGS	18.999870825529097	0.9255531549507536	1177245
BGS_SAMN15783062_5_2014_10_03	HIMB1436	BGS	22.772060889100352	0.9009937484950664	1208525
BGS_SAMN15783062_5_2014_10_03	HIMB1437	BGS	20.11	0.9146	1221307
BGS_SAMN15783062_5_2014_10_03	HIMB2104	BGS	25.10708710076809	0.9548968336121568	1205064
BGS_SAMN15783062_5_2014_10_03	HIMB2187	BGS	14.301891836425725	0.7964148502027015	1188940
BGS_SAMN15783062_5_2014_10_03	HIMB2200	BGS	21.757538312052805	0.9216106953648396	1211436
BGS_SAMN15783062_5_2014_10_03	HIMB2204	BGS	20.205414210276103	0.9165589594561498	1249462
BGS_SAMN15783062_5_2014_10_03	HIMB2226	BGS	17.107645611967918	0.8716316992064577	1193257
BGS_SAMN15783064_5_2014_10_05	HIMB1402	BGS	20.97222147471427	0.9537431480278108	1177245
BGS_SAMN15783064_5_2014_10_05	HIMB1409	BGS	10.86315822973682	0.8416334553892856	1313059
BGS_SAMN15783064_5_2014_10_05	HIMB1413	BGS	11.03	0.8365	1348413
BGS_SAMN15783064_5_2014_10_05	HIMB1436	BGS	23.11028917697193	0.9144729288181876	1208525
BGS_SAMN15783064_5_2014_10_05	HIMB1437	BGS	21.86	0.9305	1221307
BGS_SAMN15783064_5_2014_10_05	HIMB1444	BGS	12.285738451397528	0.816256683736158	1305448
BGS_SAMN15783064_5_2014_10_05	HIMB2104	BGS	27.223673481242493	0.9615694399633548	1205064
BGS_SAMN15783064_5_2014_10_05	HIMB2187	BGS	16.46165131966289	0.8718220416505459	1188940
BGS_SAMN15783064_5_2014_10_05	HIMB2200	BGS	23.496523483815903	0.9331602411683324	1211436
BGS_SAMN15783064_5_2014_10_05	HIMB2201	BGS	11.41	0.8131	1359742
BGS_SAMN15783064_5_2014_10_05	HIMB2204	BGS	21.75150513581045	0.9600641572932992	1249462
BGS_SAMN15783064_5_2014_10_05	HIMB2226	BGS	17.586432579067207	0.8850347468315711	1193257
BGS_SAMN15783064_5_2014_10_05	HIMB2250	BGS	11.08	0.8742000000000001	1330391
BGS_SAMN15783064_5_2014_10_05	RS39	BGS	10.52	0.8237	1200090
BGS_SAMN15783065_5_2014_10_06	HIMB1402	BGS	19.60810718244716	0.9422846815233872	1177245
BGS_SAMN15783065_5_2014_10_06	HIMB1436	BGS	16.66101600347531	0.8878800845658964	1208525
BGS_SAMN15783065_5_2014_10_06	HIMB1437	BGS	20.69	0.9237	1221307
BGS_SAMN15783065_5_2014_10_06	HIMB2104	BGS	26.09234816574057	0.9607962533110276	1205064
BGS_SAMN15783065_5_2014_10_06	HIMB2187	BGS	11.803815970528367	0.8111076346998167	1188940
BGS_SAMN15783065_5_2014_10_06	HIMB2200	BGS	22.33353237034396	0.9264097036079496	1211436
BGS_SAMN15783065_5_2014_10_06	HIMB2204	BGS	20.57856524648209	0.945176393359702	1249462
BGS_SAMN15783065_5_2014_10_06	HIMB2226	BGS	13.114236589435468	0.85560516787247	1193257
BGS_SAMN15783069_3_2016_11_26	HIMB1402	BGS	10.603704395431707	0.8999594092988291	1177245
BGS_SAMN15783069_3_2016_11_26	HIMB1437	BGS	11.78	0.904	1221307
BGS_SAMN15783069_3_2016_11_26	HIMB2104	BGS	15.015901537179769	0.936163003209788	1205064
BGS_SAMN15783069_3_2016_11_26	HIMB2200	BGS	11.570195195181586	0.8873593322222553	1211436
BGS_SAMN15783069_3_2016_11_26	RS40	BGS	16.14	0.8969999999999999	1378905
BGS_SAMN15783070_2_2016_11_27	HIMB2104	BGS	10.050222671161034	0.9035126767540976	1205064
BGS_SAMN15783072_7_2016_11_27	HIMB1436	BGS	10.007360171150784	0.8629119287395792	1208525
BGS_SAMN15783072_7_2016_11_27	HIMB2104	BGS	11.585754588138055	0.9170767415672528	1205064
BGS_SAMN15783073_3_2016_11_28	HIMB2250	BGS	10.44	0.8417	1330391
BGS_SAMN15783074_3_2016_11_28	HIMB1436	BGS	10.733415641943694	0.8625646647111148	1208525
BGS_SAMN15783074_3_2016_11_28	HIMB2104	BGS	11.576896682665817	0.913023882217044	1205064
BGS_SAMN15783074_3_2016_11_28	HIMB2250	BGS	10.18	0.8394	1330391
BGS_SAMN15783078_4_2016_12_01	HIMB1456	BGS	10.00403097424508	0.8490665534555508	1353489
BGS_SAMN15783078_4_2016_12_01	HIMB2250	BGS	10.88	0.8422	1330391
BGS_SAMN15783078_4_2016_12_01	RS40	BGS	15.06	0.8923	1378905
BGS_SAMN15783079_2_2016_12_01	HIMB1436	BGS	10.715851840880411	0.8795327593885107	1208525
BGS_SAMN15783079_2_2016_12_01	RS40	BGS	10.66	0.8749	1378905
BGS_SAMN15783080_3_2016_12_02	HIMB1436	BGS	10.55574166392917	0.8738827820690511	1208525
BGS_SAMN15783080_3_2016_12_02	RS40	BGS	11.02	0.8739	1378905
BGS_SAMN15783084_7_2016_12_03	HIMB1436	BGS	13.224447446598123	0.8827424032601725	1208525
BGS_SAMN15783084_7_2016_12_03	HIMB2187	BGS	11.12068925261157	0.853062259491648	1188940
BGS_SAMN15783084_7_2016_12_03	HIMB2226	BGS	11.092040599803733	0.8625430525863247	1193257
BGS_SAMN15783088_3_2016_12_06	HTCC7211	BGS	11.980000000000002	0.8028	1456888
BGS_SAMN15783088_3_2016_12_06	HTCC7214	BGS	17.18	0.9051	1375060
BGS_SAMN15783090_3_2016_12_08	HTCC7211	BGS	10.11	0.7937000000000001	1456888
BGS_SAMN15783090_3_2016_12_08	HTCC7214	BGS	14.71	0.8981	1375060
BGS_SAMN15783091_2_2016_12_08	HTCC7214	BGS	14.22	0.8791	1375060
BGS_SAMN15783092_2_2016_12_09	FZCC0015	BGS	10.73	0.7449	1364101
BGS_SAMN15783092_2_2016_12_09	HIMB1456	BGS	10.681675208516657	0.7598119830526883	1353489
BGS_SAMN15783092_2_2016_12_09	HTCC7211	BGS	13.910000000000002	0.8013	1456888
BGS_SAMN15783092_2_2016_12_09	HTCC7214	BGS	19.79	0.9024	1375060
BGS_SAMN15783093_7_2016_12_10	HTCC7214	BGS	13.890000000000002	0.8824	1375060
BGS_SAMN15783102_3_2016_12_15	HTCC7214	BGS	10.1	0.8579	1375060
BGS_SAMN15783102_3_2016_12_15	RS39	BGS	12.24	0.8194	1200090
BGS_SAMN15783105_3_2016_12_17	FZCC0015	BGS	13.89	0.7245	1364101
BGS_SAMN15783105_3_2016_12_17	HIMB123	BGS	12.0888224304944	0.6921918936344195	1271840
BGS_SAMN15783105_3_2016_12_17	HIMB1402	BGS	13.162913921910905	0.8680146382443756	1177245
BGS_SAMN15783105_3_2016_12_17	HIMB1409	BGS	11.243712158615873	0.7162777823083349	1313059
BGS_SAMN15783105_3_2016_12_17	HIMB1413	BGS	11.29	0.6929	1348413
BGS_SAMN15783105_3_2016_12_17	HIMB1436	BGS	12.099629658302476	0.7972915518503961	1208525
BGS_SAMN15783105_3_2016_12_17	HIMB1437	BGS	13.15	0.8558	1221307
BGS_SAMN15783105_3_2016_12_17	HIMB1444	BGS	12.121803032368964	0.698497265727934	1305448
