query_genome_name	query_genome_length	target_genome_name	target_genome_length	matching_nucleotides	average_identity
TARA_ASW_MAG_00034	3334468	TARA_ANE_MAG_00090	5559939	342220	98.585247
TARA_RED_MAG_00102	2168506	TARA_PSW_MAG_00040	3100748	20902	98.524834
TARA_PSW_MAG_00134	2227252	TARA_PSE_MAG_00029	3108578	2647	99.960000
TARA_PSW_MAG_00134	2227252	TARA_ASW_MAG_00022	2027223	2836	99.788907
TARA_ANW_MAG_00014	2774374	TARA_IOS_MAG_00034	2273956	1993756	99.466299
TARA_ANW_MAG_00014	2774374	TARA_PSW_MAG_00110	2214525	4540	99.248952
TARA_ANW_MAG_00014	2774374	TARA_PSW_MAG_00113	2435607	5241	98.248317
TARA_RED_MAG_00001	2849757	TARA_MED_MAG_00037	2884649	2819261	99.966832
TARA_RED_MAG_00001	2849757	TARA_ION_MAG_00062	2626023	2551058	99.885614
TARA_PSE_MAG_00001	3950680	TARA_PON_MAG_00032	2803374	2767460	99.985425
TARA_PSE_MAG_00001	3950680	TARA_PSW_MAG_00001	3838149	3828549	99.981454
TARA_ION_MAG_00001	2070973	TARA_MED_MAG_00102	1450688	2835	99.860000
TARA_ANW_MAG_00086	11510209	TARA_ANE_MAG_00086	7749457	789	99.750000
TARA_ANW_MAG_00086	11510209	TARA_ASE_MAG_00036	11537750	10772185	99.643666
TARA_ANW_MAG_00086	11510209	TARA_ANE_MAG_00093	9555746	910	98.680000
TARA_ANW_MAG_00086	11510209	TARA_PSE_MAG_00129	3144407	8137	97.856217
TARA_PSW_MAG_00016	3020619	TARA_ANW_MAG_00008	2983999	2954595	99.989218
TARA_PSW_MAG_00016	3020619	TARA_PON_MAG_00003	2821876	2803038	99.989875
TARA_ASW_MAG_00015	1186771	TARA_ASE_MAG_00014	1584976	3569	99.330000
TARA_ASW_MAG_00015	1186771	TARA_ANW_MAG_00054	1415007	2625	99.160000
TARA_PON_MAG_00080	3162381	TARA_ASW_MAG_00029	3864562	2910576	99.818867
TARA_PON_MAG_00080	3162381	TARA_ION_MAG_00065	2471135	9778	98.713690
TARA_PON_MAG_00080	3162381	TARA_PSE_MAG_00042	4347149	1098	99.820000
TARA_PON_MAG_00080	3162381	TARA_PSE_MAG_00134	3312014	1178136	98.503823
TARA_PON_MAG_00080	3162381	TARA_ASW_MAG_00030	2679253	5494	97.813892
TARA_PON_MAG_00080	3162381	TARA_ASE_MAG_00006	2981946	17362	98.633865
TARA_PON_MAG_00080	3162381	TARA_PSE_MAG_00143	2167782	16063	95.969468
TARA_PON_MAG_00080	3162381	TARA_PSE_MAG_00142	3126293	14874	97.659353
TARA_PON_MAG_00080	3162381	TARA_PSW_MAG_00062	3467416	1428303	98.827397
TARA_ANE_MAG_00091	11715560	TARA_ASW_MAG_00040	2459457	1297169	99.370363
TARA_ANE_MAG_00091	11715560	TARA_MED_MAG_00141	14084407	4983995	99.062722
TARA_ANE_MAG_00091	11715560	TARA_MED_MAG_00140	6745678	2209284	99.041513
TARA_ANE_MAG_00091	11715560	TARA_IOS_MAG_00078	2099809	1257619	99.246689
TARA_ANE_MAG_00091	11715560	TARA_PSE_MAG_00137	12785141	6431799	99.245039
TARA_ANE_MAG_00091	11715560	TARA_IOS_MAG_00077	2022702	929136	99.102088
TARA_ANE_MAG_00091	11715560	TARA_PON_MAG_00079	6126826	3729235	99.386441
TARA_PSE_MAG_00123	2964488	TARA_PON_MAG_00061	4476822	2791	99.860000
TARA_PSE_MAG_00123	2964488	TARA_PON_MAG_00073	2024979	1653341	99.604842
TARA_ANE_MAG_00003	1602643	TARA_MED_MAG_00073	1545674	658	99.700000
TARA_IOS_MAG_00043	1142596	TARA_ANW_MAG_00021	1581522	1009926	99.524953
TARA_PSW_MAG_00084	2974357	TARA_ION_MAG_00013	1989346	1891	96.620000
TARA_PSW_MAG_00079	4535052	TARA_PSE_MAG_00010	4593238	4418781	99.970564
TARA_PSW_MAG_00079	4535052	TARA_PSE_MAG_00034	4634551	1427	92.100000
TARA_ANE_MAG_00100	2028999	TARA_PSE_MAG_00151	2127209	20894	99.284533
TARA_ASE_MAG_00023	3385614	TARA_PSE_MAG_00117	3490265	3075028	99.630698
TARA_ASE_MAG_00023	3385614	TARA_PSW_MAG_00119	4122879	3251407	99.725170
TARA_ASE_MAG_00023	3385614	TARA_ANE_MAG_00084	4003387	3227743	99.697467
TARA_ASE_MAG_00023	3385614	TARA_ION_MAG_00069	3836682	3066416	99.590643
TARA_ASE_MAG_00023	3385614	TARA_ION_MAG_00070	2257910	1424	100.000000
TARA_ASE_MAG_00023	3385614	TARA_PON_MAG_00061	4476822	3323293	99.703563
TARA_ASE_MAG_00023	3385614	TARA_SOC_MAG_00002	4429622	1445	94.670000
TARA_ASE_MAG_00023	3385614	TARA_ASW_MAG_00028	3147825	2909881	99.673456
TARA_ION_MAG_00020	943990	TARA_IOS_MAG_00037	674727	2932	99.800000
TARA_ION_MAG_00020	943990	TARA_IOS_MAG_00032	830192	628865	99.550551
TARA_ANW_MAG_00035	2657195	TARA_IOS_MAG_00049	1938880	1652	97.090000
TARA_PSW_MAG_00115	2686481	TARA_ASE_MAG_00010	3184547	4394	98.880000
TARA_ANE_MAG_00088	8390428	TARA_ANW_MAG_00071	8349014	5123486	99.176031
TARA_ANE_MAG_00088	8390428	TARA_ASW_MAG_00035	9066357	2966	99.490000
TARA_ANE_MAG_00088	8390428	TARA_ASE_MAG_00030	2790069	533322	98.222932
TARA_ANE_MAG_00088	8390428	TARA_ION_MAG_00072	13667814	7236840	98.845968
TARA_ANE_MAG_00088	8390428	TARA_IOS_MAG_00074	2769398	1667743	99.150734
TARA_ANE_MAG_00088	8390428	TARA_ASE_MAG_00024	5868632	11753	95.548497
TARA_ANE_MAG_00088	8390428	TARA_PSE_MAG_00140	12657102	1340785	97.949877
TARA_ANE_MAG_00088	8390428	TARA_PON_MAG_00078	10631134	1483420	98.174689
TARA_ANE_MAG_00088	8390428	TARA_RED_MAG_00114	9255642	5148140	98.996877
TARA_ANE_MAG_00075	3138207	TARA_PON_MAG_00028	5555538	35641	99.315544
TARA_ANE_MAG_00075	3138207	TARA_PON_MAG_00034	2117274	2799	99.680000
TARA_ANE_MAG_00075	3138207	TARA_PSW_MAG_00004	4269650	3703	99.780000
TARA_ANE_MAG_00075	3138207	TARA_PSW_MAG_00031	5328746	4287	94.660000
TARA_ANE_MAG_00075	3138207	TARA_ANW_MAG_00006	5485499	12057	99.990314
TARA_ANE_MAG_00075	3138207	TARA_ANW_MAG_00019	3991736	2814038	99.985571
TARA_ANE_MAG_00075	3138207	TARA_PSE_MAG_00030	5288165	31354	99.917503
TARA_ANE_MAG_00075	3138207	TARA_ASW_MAG_00009	3295614	3703	99.300000
TARA_PON_MAG_00064	2165453	TARA_ION_MAG_00027	2170694	3453	99.160000
TARA_ION_MAG_00056	1879694	TARA_PSW_MAG_00083	2531449	4006	98.100000
TARA_ANW_MAG_00043	1179335	TARA_PON_MAG_00045	1212721	923444	99.361922
TARA_RED_MAG_00056	1204778	TARA_ANW_MAG_00025	1013203	783889	99.440561
TARA_PON_MAG_00045	1212721	TARA_ANW_MAG_00043	1179335	923480	99.361001
TARA_ASW_MAG_00042	11827969	TARA_ANW_MAG_00083	2134347	2645	99.060000
TARA_ASW_MAG_00042	11827969	TARA_ANE_MAG_00097	2132135	2755	98.060000
TARA_ASW_MAG_00042	11827969	TARA_PSE_MAG_00136	10026991	569	99.300000
TARA_ASW_MAG_00042	11827969	TARA_ION_MAG_00073	4042279	2837	97.880123
TARA_ASW_MAG_00042	11827969	TARA_PSE_MAG_00147	2737533	2701	99.670000
TARA_ASW_MAG_00042	11827969	TARA_IOS_MAG_00075	2967592	1060	98.880000
TARA_ION_MAG_00018	779316	TARA_RED_MAG_00073	372010	319531	99.718768
TARA_PSE_MAG_00018	4269232	TARA_ION_MAG_00037	3189943	3315	89.820000
TARA_PSE_MAG_00018	4269232	TARA_ION_MAG_00051	2587706	2455363	99.496415
TARA_PSE_MAG_00077	2765508	TARA_PON_MAG_00021	3638235	16592	99.698683
TARA_PSE_MAG_00077	2765508	TARA_RED_MAG_00105	2068332	12299	98.174273
TARA_ION_MAG_00014	4469063	TARA_PSE_MAG_00116	4148751	13695	91.604455
TARA_ION_MAG_00014	4469063	TARA_RED_MAG_00022	3655333	13767	98.549026
TARA_ION_MAG_00014	4469063	TARA_ANE_MAG_00037	3266448	13114	99.138479
TARA_ION_MAG_00014	4469063	TARA_PSE_MAG_00042	4347149	2205	96.620000
TARA_ION_MAG_00014	4469063	TARA_PSE_MAG_00133	2637354	15871	99.110280
TARA_ION_MAG_00014	4469063	TARA_MED_MAG_00058	3389560	7441	97.730000
TARA_ION_MAG_00014	4469063	TARA_ASE_MAG_00001	3419659	13626	99.164830
TARA_ION_MAG_00014	4469063	TARA_ASW_MAG_00004	3202824	4942	97.820000
TARA_ION_MAG_00014	4469063	TARA_ANW_MAG_00019	3991736	5881	99.932807
TARA_ION_MAG_00014	4469063	TARA_PON_MAG_00023	4291755	3331649	98.351586
TARA_ION_MAG_00014	4469063	TARA_PSE_MAG_00146	2264863	1292734	98.736552
TARA_RED_MAG_00086	1273133	TARA_ANW_MAG_00038	754332	6333	99.873354
TARA_RED_MAG_00086	1273133	TARA_IOS_MAG_00053	704182	6301	98.758362
TARA_PSE_MAG_00014	6116266	TARA_ION_MAG_00037	3189943	959	95.410000
TARA_PSE_MAG_00014	6116266	TARA_PSW_MAG_00015	6210113	6095273	99.990860
TARA_ANW_MAG_00001	3686209	TARA_PON_MAG_00021	3638235	3588473	99.973599
TARA_ANW_MAG_00001	3686209	TARA_PSE_MAG_00008	3594348	3588269	99.980186
TARA_ANW_MAG_00001	3686209	TARA_PSW_MAG_00005	3628000	3603131	99.986668
TARA_IOS_MAG_00018	3477938	TARA_PSW_MAG_00105	2354673	560098	98.910604
TARA_IOS_MAG_00077	2022702	TARA_ASW_MAG_00040	2459457	189813	99.225962
TARA_IOS_MAG_00077	2022702	TARA_ANE_MAG_00091	11715560	929745	99.104488
TARA_IOS_MAG_00077	2022702	TARA_MED_MAG_00141	14084407	544344	98.924702
TARA_IOS_MAG_00077	2022702	TARA_PSE_MAG_00137	12785141	882311	99.065094
TARA_IOS_MAG_00077	2022702	TARA_MED_MAG_00140	6745678	251618	98.672716
TARA_IOS_MAG_00077	2022702	TARA_PON_MAG_00079	6126826	580368	99.235109
TARA_PSE_MAG_00117	3490265	TARA_ASW_MAG_00028	3147825	2896834	99.576455
TARA_PSE_MAG_00117	3490265	TARA_PSW_MAG_00119	4122879	3451020	99.822556
TARA_PSE_MAG_00117	3490265	TARA_ANE_MAG_00084	4003387	3411055	99.782898
TARA_PSE_MAG_00117	3490265	TARA_ION_MAG_00069	3836682	3226880	99.606304
TARA_PSE_MAG_00117	3490265	TARA_ASE_MAG_00023	3385614	3075087	99.630312
TARA_PSE_MAG_00117	3490265	TARA_PON_MAG_00061	4476822	3471929	99.793161
TARA_PSE_MAG_00117	3490265	TARA_SOC_MAG_00002	4429622	1515	99.800000
TARA_MED_MAG_00073	1545674	TARA_ANE_MAG_00003	1602643	658	99.700000
TARA_ANE_MAG_00037	3266448	TARA_RED_MAG_00022	3655333	393693	93.898866
TARA_ANE_MAG_00037	3266448	TARA_ASE_MAG_00001	3419659	2717801	97.154070
TARA_ANE_MAG_00037	3266448	TARA_PSE_MAG_00042	4347149	3054	97.840000
TARA_ANE_MAG_00037	3266448	TARA_ION_MAG_00067	2941447	373448	93.940707
TARA_ANE_MAG_00037	3266448	TARA_MED_MAG_00058	3389560	355281	94.379589
TARA_ANE_MAG_00037	3266448	TARA_ION_MAG_00014	4469063	13114	99.138479
TARA_ANE_MAG_00037	3266448	TARA_ASW_MAG_00004	3202824	2438913	97.388151
TARA_ANE_MAG_00037	3266448	TARA_ANW_MAG_00019	3991736	5807	99.982941
TARA_ANE_MAG_00037	3266448	TARA_SOC_MAG_00002	4429622	2051	99.760000
TARA_ANW_MAG_00020	3989233	TARA_ANE_MAG_00094	2084911	963509	99.977626
TARA_PSE_MAG_00035	3384971	TARA_ASW_MAG_00007	1459058	1190323	99.403606
TARA_ASE_MAG_00036	11537750	TARA_ANW_MAG_00080	17700320	6280	99.346932
TARA_ASE_MAG_00036	11537750	TARA_ION_MAG_00068	5489603	1497	98.740000
TARA_ASE_MAG_00036	11537750	TARA_PSE_MAG_00129	3144407	11299	98.294650
TARA_ASE_MAG_00036	11537750	TARA_ANW_MAG_00086	11510209	10773148	99.641565
TARA_ASE_MAG_00036	11537750	TARA_ANE_MAG_00086	7749457	791	99.870000
TARA_ASE_MAG_00036	11537750	TARA_ANE_MAG_00093	9555746	10157	99.526678
TARA_ASE_MAG_00036	11537750	TARA_ANW_MAG_00088	19914044	1172	99.740000
TARA_ASE_MAG_00036	11537750	TARA_IOS_MAG_00072	8903746	1680	98.930000
TARA_PSW_MAG_00091	1990882	TARA_PSE_MAG_00048	2529742	987819	99.156146
TARA_IOS_MAG_00056	1337953	TARA_ION_MAG_00041	2015395	2100	99.430000
TARA_IOS_MAG_00056	1337953	TARA_RED_MAG_00029	1969490	779610	99.258258
TARA_ANE_MAG_00016	1991194	TARA_PSW_MAG_00010	2084563	1694	93.270000
TARA_PSE_MAG_00136	10026991	TARA_ASW_MAG_00042	11827969	568	99.300000
TARA_PSE_MAG_00136	10026991	TARA_ASE_MAG_00033	2625458	632662	98.808899
TARA_PSE_MAG_00136	10026991	TARA_PSW_MAG_00135	3998261	934157	98.865454
TARA_PSE_MAG_00136	10026991	TARA_ASW_MAG_00038	8144493	4835	97.657342
TARA_PSE_MAG_00136	10026991	TARA_ASE_MAG_00035	2004217	4237	99.483366
TARA_ANE_MAG_00084	4003387	TARA_PSE_MAG_00117	3490265	3411129	99.782356
TARA_ANE_MAG_00084	4003387	TARA_PSW_MAG_00119	4122879	3968711	99.942267
TARA_ANE_MAG_00084	4003387	TARA_ION_MAG_00069	3836682	3581527	99.627171
TARA_ANE_MAG_00084	4003387	TARA_ASE_MAG_00023	3385614	3227938	99.696875
TARA_ANE_MAG_00084	4003387	TARA_PON_MAG_00061	4476822	3966422	99.897405
TARA_ANE_MAG_00084	4003387	TARA_ASW_MAG_00028	3147825	3033660	99.619751
TARA_ANE_MAG_00079	2334614	TARA_MED_MAG_00128	2425035	1095330	99.273624
TARA_IOS_MAG_00039	1270583	TARA_PSW_MAG_00075	1416115	1199	98.420000
TARA_PON_MAG_00068	3654749	TARA_PSW_MAG_00018	5864649	7372	96.044828
TARA_PON_MAG_00068	3654749	TARA_PSE_MAG_00060	5682160	3137	95.304708
TARA_PON_MAG_00068	3654749	TARA_PSW_MAG_00127	3449400	873415	99.991749
TARA_PSW_MAG_00003	2692266	TARA_PON_MAG_00020	2273200	2255933	99.976902
TARA_PSW_MAG_00003	2692266	TARA_ANW_MAG_00076	5101853	26106	99.939946
TARA_IOS_MAG_00002	2229706	TARA_SOC_MAG_00001	2320476	2106826	99.160590
TARA_IOS_MAG_00002	2229706	TARA_ION_MAG_00003	2330767	2228683	99.980195
TARA_MED_MAG_00094	1502839	TARA_ANE_MAG_00064	1233586	40463	99.140675
TARA_ANW_MAG_00074	9401388	TARA_ANE_MAG_00099	2133633	1014524	99.400054
TARA_ANW_MAG_00074	9401388	TARA_ASW_MAG_00037	2179362	7308	96.484247
TARA_ANW_MAG_00074	9401388	TARA_ASW_MAG_00034	3334468	3880	97.822204
TARA_ANW_MAG_00074	9401388	TARA_ANE_MAG_00090	5559939	56301	96.099677
TARA_ANW_MAG_00074	9401388	TARA_ASE_MAG_00032	12391309	7939	97.938391
TARA_ANW_MAG_00074	9401388	TARA_RED_MAG_00119	15250294	6708933	99.209909
TARA_ANW_MAG_00074	9401388	TARA_ANE_MAG_00101	19009552	3473	98.480000
TARA_ANW_MAG_00074	9401388	TARA_IOS_MAG_00071	11772798	5109585	99.263625
TARA_MED_MAG_00105	1782733	TARA_PSW_MAG_00045	2758566	2736	97.840000
TARA_ION_MAG_00061	3384611	TARA_ANE_MAG_00094	2084911	1792	100.000000
TARA_ION_MAG_00061	3384611	TARA_IOS_MAG_00003	4064019	3164640	99.983175
TARA_MED_MAG_00048	1531502	TARA_ANE_MAG_00074	2017898	656979	98.931727
TARA_IOS_MAG_00023	4138368	TARA_ANE_MAG_00094	2084911	1281	99.920000
TARA_IOS_MAG_00023	4138368	TARA_PSE_MAG_00124	2025031	9687	98.340484
TARA_MED_MAG_00027	1825475	TARA_ANE_MAG_00067	1938314	5294	99.890000
TARA_MED_MAG_00027	1825475	TARA_ANW_MAG_00013	2062092	4170	97.650000
TARA_PSE_MAG_00143	2167782	TARA_ASW_MAG_00029	3864562	5024	98.240000
TARA_PSE_MAG_00143	2167782	TARA_ION_MAG_00065	2471135	1611702	99.578705
TARA_PSE_MAG_00143	2167782	TARA_ASW_MAG_00030	2679253	1750949	99.625520
TARA_PSE_MAG_00143	2167782	TARA_ASE_MAG_00006	2981946	1639725	99.634862
TARA_PSE_MAG_00143	2167782	TARA_PSW_MAG_00062	3467416	1968	98.124512
TARA_PSE_MAG_00143	2167782	TARA_PON_MAG_00080	3162381	16063	95.969468
TARA_SOC_MAG_00002	4429622	TARA_PSW_MAG_00129	2607126	3807	100.000000
TARA_SOC_MAG_00002	4429622	TARA_PON_MAG_00028	5555538	582	100.000000
TARA_SOC_MAG_00002	4429622	TARA_PSE_MAG_00117	3490265	1515	99.800000
TARA_SOC_MAG_00002	4429622	TARA_ANE_MAG_00037	3266448	2052	99.760000
TARA_SOC_MAG_00002	4429622	TARA_ANE_MAG_00087	3171046	2012535	98.152534
TARA_SOC_MAG_00002	4429622	TARA_ANE_MAG_00096	2071192	3478	94.550000
TARA_SOC_MAG_00002	4429622	TARA_MED_MAG_00058	3389560	2962	94.500000
TARA_SOC_MAG_00002	4429622	TARA_ASE_MAG_00006	2981946	881	96.250000
TARA_SOC_MAG_00002	4429622	TARA_ASE_MAG_00023	3385614	1445	94.670000
TARA_SOC_MAG_00002	4429622	TARA_ION_MAG_00070	2257910	1657087	97.959385
TARA_SOC_MAG_00002	4429622	TARA_ASE_MAG_00031	2195948	11909	99.580475
TARA_SOC_MAG_00002	4429622	TARA_MED_MAG_00137	3110655	825	99.270000
TARA_ION_MAG_00040	1198561	TARA_RED_MAG_00088	1376252	4078	99.557106
TARA_PSE_MAG_00040	2900708	TARA_IOS_MAG_00009	3979872	5754	98.590000
TARA_PSE_MAG_00040	2900708	TARA_IOS_MAG_00007	4062480	20776	98.862427
TARA_PSE_MAG_00040	2900708	TARA_IOS_MAG_00006	3234375	2865152	99.870551
TARA_PSE_MAG_00040	2900708	TARA_ANW_MAG_00066	2299262	2086605	99.750443
TARA_PSE_MAG_00040	2900708	TARA_PSW_MAG_00004	4269650	16632	97.083519
TARA_PSE_MAG_00040	2900708	TARA_RED_MAG_00104	2927257	557	99.820000
TARA_PSE_MAG_00040	2900708	TARA_ION_MAG_00005	4164337	5754	98.590000
TARA_PSE_MAG_00040	2900708	TARA_PSW_MAG_00095	3237080	4701	98.275733
TARA_PSE_MAG_00040	2900708	TARA_PON_MAG_00034	2117274	1812379	99.375420
TARA_PSE_MAG_00040	2900708	TARA_ASW_MAG_00009	3295614	2837091	99.839826
TARA_RED_MAG_00040	2112073	TARA_ION_MAG_00042	1865483	1272529	99.360196
TARA_RED_MAG_00040	2112073	TARA_ANE_MAG_00005	2402163	15333	97.480000
TARA_RED_MAG_00040	2112073	TARA_ASE_MAG_00005	2140986	10205	93.989508
TARA_ANW_MAG_00055	1123121	TARA_RED_MAG_00064	1443958	2735	98.650000
TARA_ANW_MAG_00036	3386422	TARA_PON_MAG_00076	2710859	4391	100.000000
TARA_MED_MAG_00128	2425035	TARA_ANE_MAG_00079	2334614	1095322	99.273531
TARA_ASE_MAG_00020	2066896	TARA_IOS_MAG_00041	3169777	4690	97.936576
TARA_ASE_MAG_00020	2066896	TARA_PSE_MAG_00044	3800051	2043	99.710000
TARA_ASE_MAG_00020	2066896	TARA_ANE_MAG_00038	3563869	2785	97.160000
TARA_ION_MAG_00023	3076003	TARA_PSW_MAG_00099	3256549	2915496	99.871644
TARA_ION_MAG_00023	3076003	TARA_RED_MAG_00104	2927257	11555	98.274202
TARA_ION_MAG_00023	3076003	TARA_IOS_MAG_00063	2753388	1301	94.770000
TARA_ION_MAG_00023	3076003	TARA_RED_MAG_00107	2566664	2103890	99.855534
TARA_ION_MAG_00023	3076003	TARA_IOS_MAG_00067	2931784	15889	98.985883
TARA_PSE_MAG_00023	3996378	TARA_PSW_MAG_00025	3994083	3920103	99.987391
TARA_PSE_MAG_00023	3996378	TARA_PSW_MAG_00023	3006533	830	96.880000
TARA_ANW_MAG_00059	3331133	TARA_PSW_MAG_00029	3033342	68721	99.817354
TARA_PSE_MAG_00120	2768210	TARA_ION_MAG_00058	5118753	668	99.850000
TARA_PSW_MAG_00087	3847299	TARA_ANE_MAG_00089	3246719	2531906	99.923110
TARA_PSW_MAG_00015	6210113	TARA_ION_MAG_00037	3189943	2801	97.070000
TARA_PSW_MAG_00015	6210113	TARA_PSE_MAG_00014	6116266	6095446	99.990361
TARA_PON_MAG_00083	2623443	TARA_PSW_MAG_00131	7879370	1526	91.280000
TARA_ASW_MAG_00016	2623217	TARA_PSW_MAG_00128	3169933	5499	99.960000
TARA_ASW_MAG_00016	2623217	TARA_PSE_MAG_00106	3409887	26308	99.458025
TARA_ASW_MAG_00016	2623217	TARA_ANE_MAG_00002	3133556	12323	99.970000
TARA_ASW_MAG_00016	2623217	TARA_RED_MAG_00013	3133563	12422	100.000000
TARA_ASW_MAG_00016	2623217	TARA_ANE_MAG_00009	5226535	6411	100.000000
TARA_ANE_MAG_00092	3160019	TARA_MED_MAG_00137	3110655	1861	93.070000
TARA_ANE_MAG_00092	3160019	TARA_PSE_MAG_00135	2090215	1940	93.400000
TARA_PSE_MAG_00002	3411210	TARA_ASW_MAG_00027	2394703	2381567	99.969042
TARA_PSE_MAG_00002	3411210	TARA_ION_MAG_00010	3397202	3364780	99.951239
TARA_ASE_MAG_00001	3419659	TARA_RED_MAG_00022	3655333	518117	93.718739
TARA_ASE_MAG_00001	3419659	TARA_ANE_MAG_00037	3266448	2717942	97.153471
TARA_ASE_MAG_00001	3419659	TARA_PON_MAG_00023	4291755	10667	95.897928
TARA_ASE_MAG_00001	3419659	TARA_ION_MAG_00067	2941447	449060	93.960668
TARA_ASE_MAG_00001	3419659	TARA_MED_MAG_00058	3389560	427972	95.082703
TARA_ASE_MAG_00001	3419659	TARA_ION_MAG_00014	4469063	13624	99.161401
TARA_ASE_MAG_00001	3419659	TARA_ASW_MAG_00004	3202824	3155153	99.963589
TARA_ASE_MAG_00001	3419659	TARA_ANW_MAG_00019	3991736	5881	99.882459
TARA_ANW_MAG_00078	9169570	TARA_ION_MAG_00068	5489603	2265390	98.964212
TARA_ANW_MAG_00078	9169570	TARA_PSE_MAG_00129	3144407	1036544	98.960363
TARA_ANW_MAG_00078	9169570	TARA_PSW_MAG_00136	11885609	4304997	98.372546
TARA_ANW_MAG_00078	9169570	TARA_ANE_MAG_00093	9555746	5060677	99.150568
TARA_ANW_MAG_00078	9169570	TARA_RED_MAG_00118	10110290	7300390	99.440497
TARA_ANW_MAG_00078	9169570	TARA_IOS_MAG_00072	8903746	4627531	98.899234
TARA_ANW_MAG_00078	9169570	TARA_PON_MAG_00082	8114168	1310589	98.308533
TARA_ANW_MAG_00078	9169570	TARA_RED_MAG_00116	2042466	1319210	99.501385
TARA_ANW_MAG_00085	2258924	TARA_ANE_MAG_00098	2344935	293872	99.072389
TARA_ANW_MAG_00085	2258924	TARA_ASE_MAG_00035	2004217	260236	99.038974
TARA_ANW_MAG_00085	2258924	TARA_ANE_MAG_00097	2132135	217704	99.298366
TARA_ANW_MAG_00085	2258924	TARA_ASE_MAG_00033	2625458	63147	99.015613
TARA_ANW_MAG_00085	2258924	TARA_ION_MAG_00073	4042279	324818	99.106266
TARA_ANW_MAG_00085	2258924	TARA_IOS_MAG_00068	11476843	6493	99.509070
TARA_ANW_MAG_00085	2258924	TARA_PSW_MAG_00133	4053059	321115	99.067833
TARA_ANW_MAG_00085	2258924	TARA_PSW_MAG_00135	3998261	666	99.700000
TARA_ANW_MAG_00085	2258924	TARA_IOS_MAG_00076	2867483	218561	98.855466
TARA_ANW_MAG_00085	2258924	TARA_PSE_MAG_00147	2737533	304200	99.129137
TARA_ANW_MAG_00085	2258924	TARA_IOS_MAG_00075	2967592	304218	99.235482
TARA_ANW_MAG_00017	4802337	TARA_PON_MAG_00059	3542497	3534622	99.977654
TARA_ANW_MAG_00017	4802337	TARA_ANE_MAG_00085	3423600	9659	98.224329
TARA_ANW_MAG_00017	4802337	TARA_PSE_MAG_00108	2142463	2105327	99.982467
TARA_ANW_MAG_00017	4802337	TARA_PSW_MAG_00034	4650632	4647194	99.989235
TARA_ASW_MAG_00037	2179362	TARA_ANW_MAG_00081	2279971	82209	98.804749
TARA_ASW_MAG_00037	2179362	TARA_ANW_MAG_00075	2699399	331900	98.871165
TARA_ASW_MAG_00037	2179362	TARA_ANW_MAG_00074	9401388	7308	96.484247
TARA_ASW_MAG_00037	2179362	TARA_ASE_MAG_00032	12391309	518923	98.765839
TARA_ASW_MAG_00037	2179362	TARA_ANE_MAG_00090	5559939	483532	98.861615
TARA_PSW_MAG_00034	4650632	TARA_ANW_MAG_00017	4802337	4647199	99.989235
TARA_PSW_MAG_00034	4650632	TARA_PON_MAG_00059	3542497	3457382	99.977071
TARA_PSW_MAG_00034	4650632	TARA_ANE_MAG_00085	3423600	9759	98.201845
TARA_PSW_MAG_00034	4650632	TARA_PSE_MAG_00108	2142463	2047800	99.981276
TARA_ANE_MAG_00021	2215790	TARA_PSE_MAG_00012	2336488	2193068	99.991786
TARA_ANE_MAG_00021	2215790	TARA_ANW_MAG_00005	2343823	2199242	99.990981
TARA_PSE_MAG_00101	2557726	TARA_RED_MAG_00105	2068332	810910	98.938892
TARA_PSE_MAG_00101	2557726	TARA_MED_MAG_00037	2884649	12806	97.880000
TARA_PSE_MAG_00101	2557726	TARA_ION_MAG_00062	2626023	12806	97.930000
TARA_PSE_MAG_00057	1223860	TARA_ANE_MAG_00061	967588	47734	97.444501
TARA_RED_MAG_00038	1318137	TARA_PSW_MAG_00044	1151636	85876	98.527854
TARA_RED_MAG_00038	1318137	TARA_ASW_MAG_00020	734295	27386	93.697659
TARA_MED_MAG_00133	2339957	TARA_ANE_MAG_00064	1233586	56272	99.344881
TARA_MED_MAG_00133	2339957	TARA_RED_MAG_00106	2443502	14063	98.734013
TARA_ANW_MAG_00042	1263428	TARA_ASE_MAG_00008	1160037	27802	94.807669
TARA_PSW_MAG_00061	1322691	TARA_ANW_MAG_00048	1171140	43114	98.018799
TARA_IOS_MAG_00034	2273956	TARA_ANW_MAG_00014	2774374	1993536	99.467637
TARA_IOS_MAG_00034	2273956	TARA_PSW_MAG_00113	2435607	2205	98.590000
TARA_ANE_MAG_00074	2017898	TARA_MED_MAG_00048	1531502	656983	98.931141
TARA_MED_MAG_00030	1775473	TARA_PSE_MAG_00096	1531211	6350	99.210000
TARA_ANE_MAG_00089	3246719	TARA_PSW_MAG_00087	3847299	2531748	99.923915
TARA_ION_MAG_00019	3352308	TARA_ANW_MAG_00058	2299386	1328187	99.214789
TARA_ION_MAG_00019	3352308	TARA_RED_MAG_00011	3454774	2530359	99.423723
TARA_ANW_MAG_00063	6764723	TARA_PSW_MAG_00035	10305056	6499303	99.988780
TARA_ANW_MAG_00063	6764723	TARA_PON_MAG_00013	10152466	6404909	99.988805
TARA_IOS_MAG_00015	982818	TARA_ANW_MAG_00016	866720	1625	98.520000
TARA_IOS_MAG_00015	982818	TARA_ION_MAG_00030	923008	880554	99.595666
